,feature_combination,best_n_neighbors,best_cv_score
3415,"('cp_4.0', 'thal_7.0', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",36,0.7785665091752048
3416,"('cp_4.0', 'thal_7.0', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",10,0.7824523778619887
3417,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",6,0.7625718050065876
3418,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",22,0.79333360080042
3419,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'age')",20,0.7693964489616663
3420,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",24,0.7851410740289458
3421,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'age')",12,0.7550269778530648
3422,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'sex', 'age')",36,0.7845148774439392
3423,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",18,0.7818845136556807
3424,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'age')",10,0.7593657067570112
3425,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'sex', 'age')",28,0.7856347720420946
3426,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'sex', 'age')",12,0.7784270268251962
3427,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",26,0.7742187621983019
3428,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",22,0.7719866327417815
3429,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'sex', 'age')",26,0.7987069210982254
3430,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'sex', 'age')",4,0.7677586206896552
3431,"('cp_4.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'sex', 'age')",4,0.76811886913686
3432,"('cp_4.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",16,0.7954075901215489
3433,"('cp_4.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",40,0.7635798983625071
3434,"('cp_4.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",22,0.7991928790761742
3435,"('cp_4.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",34,0.783869439739005
3436,"('cp_4.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",34,0.7819703243616287
3437,"('cp_4.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",2,0.7760881067402806
3438,"('cp_4.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",20,0.7885634144650162
3439,"('cp_4.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",40,0.7636610630660974
3440,"('cp_4.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",10,0.780795895942349
3441,"('cp_4.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",20,0.7909697091619289
3442,"('cp_4.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",20,0.7850103684771876
3443,"('cp_4.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",34,0.7677755819060167
3444,"('cp_4.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",28,0.7899172833268944
3445,"('cp_4.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",20,0.7640469861522493
3446,"('cp_4.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",32,0.7427205365191635
3447,"('cp_4.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",30,0.7634326248376592
3448,"('cp_4.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",40,0.7413992869875222
3449,"('cp_4.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",22,0.7538908536162541
3450,"('cp_4.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",38,0.7566809239578118
3451,"('cp_4.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",34,0.7546025472112428
3452,"('cp_4.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",38,0.7528172821330716
3453,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",16,0.793006462136897
3454,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",24,0.8168765292678335
3455,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'age')",20,0.790920780211398
3456,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",32,0.8140410314323357
3457,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'age')",4,0.8028629148629148
3458,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'sex', 'age')",10,0.8115518539431583
3459,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",34,0.812222849614154
3460,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'age')",14,0.7933643892339546
3461,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'sex', 'age')",34,0.8002793545127641
3462,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'sex', 'age')",20,0.8100301148127235
3463,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",32,0.8185508236995652
3464,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",20,0.7859025032938077
3465,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'sex', 'age')",28,0.7968769598060216
3466,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'sex', 'age')",34,0.8354611330698287
3467,"('thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'sex', 'age')",32,0.8295263190915365
3468,"('thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",28,0.8091455912508543
3469,"('thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",34,0.8019829275583751
3470,"('thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",6,0.8029411203489165
3471,"('thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",30,0.8121323565831575
3472,"('thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",18,0.8115987597452129
3473,"('thal_7.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",24,0.8277520282920741
3474,"('thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",24,0.8005552418595897
3475,"('thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",20,0.7993996849832089
3476,"('thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",24,0.8022932826136489
3477,"('thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",32,0.8101308112177679
3478,"('thal_7.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",10,0.7927275188579537
3479,"('thal_7.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",28,0.8146430647918063
3480,"('thal_7.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",20,0.8174665913796348
3481,"('thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",32,0.7892734801430454
3482,"('thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",18,0.7646113306982871
3483,"('thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",18,0.7804126270373409
3484,"('thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",36,0.8009175607001694
3485,"('thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",36,0.8188943207821927
3486,"('thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",14,0.7915119518162996
3487,"('thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",6,0.7873648412778848
3488,"('thal_7.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",8,0.7879886232929711
3489,"('ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",6,0.7874836757445454
3490,"('ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",30,0.7729223636775123
3491,"('ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",26,0.7982767194666508
3492,"('ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",36,0.7921276511436695
3493,"('ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",36,0.7972601794340926
3494,"('ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",4,0.7815453628497107
3495,"('ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",38,0.7846834807704373
3496,"('ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",26,0.7786085701737875
3497,"('oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",30,0.7497264291772301
3498,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0')",18,0.8104479578392623
3499,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0')",30,0.8146969696969697
3500,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'sex')",18,0.8209416670286236
3501,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'age')",32,0.8160002278423331
3502,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0')",32,0.8085064935064935
3503,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'sex')",16,0.8161929374972854
3504,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'age')",34,0.817157914549219
3505,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'sex')",32,0.8098484848484848
3506,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'age')",4,0.8068424329293895
3507,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'sex', 'age')",32,0.8129738377564465
3508,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0')",34,0.7993290043290043
3509,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'sex')",16,0.7984758140410315
3510,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'age')",14,0.7899936006022962
3511,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'sex')",40,0.807137250240225
3512,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'age')",30,0.8019838132881609
3513,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'sex', 'age')",32,0.8119841897233201
3514,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'sex')",38,0.8115537361189535
3515,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'age')",38,0.7977300959909657
3516,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'sex', 'age')",26,0.8108225108225108
3517,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'cp_3.0', 'sex', 'age')",40,0.8090043290043288
3518,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",14,0.8113383260522848
3519,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",14,0.8008494404146578
3520,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'age')",10,0.8131565078704668
3521,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",26,0.8079851308112177
3522,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0', 'age')",22,0.8237182382834558
3523,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'sex', 'age')",12,0.8062868435911914
3524,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",26,0.8134321475625825
3525,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0', 'age')",36,0.8241738238877826
3526,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'sex', 'age')",8,0.8042187088274044
3527,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'cp_3.0', 'sex', 'age')",26,0.8040432900432901
3528,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",34,0.813922454357237
3529,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",40,0.8187145729937491
3530,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'sex', 'age')",36,0.8002202145680407
3531,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_1.0', 'cp_3.0', 'sex', 'age')",38,0.7966534914361002
3532,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_2.0', 'cp_3.0', 'sex', 'age')",32,0.8033569595926575
3533,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",22,0.8175494071146245
3534,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",38,0.8131375870506306
3535,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'age')",34,0.8285206098249578
3536,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",26,0.8077696216826652
3537,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'age')",24,0.8262638810464897
3538,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'sex', 'age')",10,0.805722002635046
3539,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",24,0.8072849614153963
3540,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'age')",36,0.8277413890457368
3541,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'sex', 'age')",16,0.8177771503858461
3542,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'cp_3.0', 'sex', 'age')",40,0.8055256718872279
3543,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",32,0.8060380199510634
3544,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",34,0.8015292678336156
3545,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'sex', 'age')",34,0.8023916807829851
3546,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'cp_3.0', 'sex', 'age')",40,0.8243224167137211
3547,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_2.0', 'cp_3.0', 'sex', 'age')",36,0.8218275926971579
3548,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",34,0.8129634857895727
3549,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",6,0.8127232751145794
3550,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",8,0.8051972230667882
3551,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",40,0.8032571052136269
3552,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",26,0.8034376058723887
3553,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",34,0.8130442021746369
3554,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",14,0.7888278388278389
3555,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",40,0.7935431959345003
3556,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'age')",40,0.7986468146651213
3557,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",6,0.7922743922743922
3558,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'age')",30,0.79929531338227
3559,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'sex', 'age')",30,0.7948684359119141
3560,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",38,0.7894541690193864
3561,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'age')",30,0.7942228496141539
3562,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'sex', 'age')",30,0.7962988895162807
3563,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'sex', 'age')",26,0.7864325239977414
3564,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",38,0.786926986057421
3565,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",10,0.7818954765041722
3566,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'sex', 'age')",30,0.7852663278750235
3567,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'sex', 'age')",26,0.7792786161207215
3568,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'sex', 'age')",34,0.789906470341253
3569,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",26,0.7893190867103911
3570,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",18,0.7885414183240271
3571,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",34,0.788018648018648
3572,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",36,0.8013329568981742
3573,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",32,0.7941695985174246
3574,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",34,0.8014933906673039
3575,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",38,0.8087723146418797
3576,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",12,0.7894627433757869
3577,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",10,0.7978226153878327
3578,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",36,0.7918656126482213
3579,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",20,0.7977757025583113
3580,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",36,0.7872869159825682
3581,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",30,0.8107850297850299
3582,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",40,0.7991143867574073
3583,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",36,0.7994421825314273
3584,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'age')",4,0.7971150009410879
3585,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",24,0.7948155351177293
3586,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'age')",40,0.8000385350728599
3587,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'sex', 'age')",38,0.7997519490425669
3588,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",26,0.804162321054904
3589,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'age')",26,0.8149781568545871
3590,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'sex', 'age')",38,0.8064671560323735
3591,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'sex', 'age')",32,0.8001560719981772
3592,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",12,0.7921375078011235
3593,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",36,0.7696712466277684
3594,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'sex', 'age')",26,0.8043373486416965
3595,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'sex', 'age')",36,0.7868626011669491
3596,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'sex', 'age')",38,0.7909728768561721
